XblAuthManager;70;1.8
BlueIris;1;5
mi-raysat_3dsmax2014_64;1;5
WdsManPro;1;5
Apache2.4;3;5
Komsa_Germany Silverstone Modem Device Helper;1;5
HuaweiHiSuiteService64.exe;3;3.33
HiSuiteOuc64.exe;1;5
Mobile Broadband HL Service;1;4
AdvancedSystemCareService9;12;5
LavasoftTcpService;1;4
ZDServ;1;5
AGSService;13;2
Freedome Service;3;4.33
CxUtilSvc;3;4.67
cmcore;7;4.57
mfemms;21;2.19
UsbGlcsService;1;5
.EsetTrialReset;1;5
KMS-R@1n;72;4.38
panda_url_filtering;3;4.33
ktupdaterservice;1;4
pvhdparser;6;2
RzWizardService;1;1
mmsminisrv;9;4
AvgAMPS;2;1
AdAppMgrSvc;36;4.17
Realtek9xp;1;1
MPCProtectService;10;1
Amazon 1Button App Service;3;2
Update Mgr SonicTrain;1;1
NS;7;3.86
wpscloudsvr;5;2.6
GatewayIPMonitor;2;4
ABBYY.Licensing.ScreenshotReader.Windows.11.0;2;3
PlantronicsUpdateService;3;3
LogiRegistryService;9;4.89
StkhClientService;1;1
cd;1;1
Windows10FirewallService;4;4.75
NvStreamNetworkSvc;5;4.2
tzautoupdate;22;3.68
iSpeakService;1;5
HPSupportSolutionsFrameworkService;8;3
Killer Service V2;5;4.8
ETDService;4;3.25
Soda PDF 8;3;4.33
jehudyquzbt;1;0
AutoInstallEJCD;1;3
vToolbarUpdater40.2.5;1;3
WtuSystemSupport;1;4
Garmin Device Interaction Service;3;2.33
SupportAssistAgent;8;3
Bongupj;1;3
PornTime Updater;1;1
ContentProtector;1;0
DiskBoss Service;2;5
lmgrd;1;4
FreeSSHDService;1;5
dbupdatem;5;2.8
dbupdate;9;2.67
DigitalWave.Update.Service;11;2.82
MediaFire Desktop Updater Service;1;4
AntiVirusKit Client;2;5
Serveur M;1;5
qkseeService;1;1
BizAgiDESWorkflowSchedulerService;1;1
jupigusuzbt;1;0
MSI_FastBoot;2;3
WsAppService;7;1.86
TieringEngineService;5;2.8
aVtomic Core;1;5
PC Monitor;1;5
DptfPolicyCriticalService;2;3
PlaysService;4;2.5
AxVirtualAHCISrv;3;3.67
NbfcService;2;4
ashbackup;3;4.33
xauxsfqq;1;1
vssbrigde64;2;2.5
Disc Soft Lite Bus Service;4;2.75
vmvss;1;5
EsecAgentSvc;2;1
ACTION_SVC;1;1
UbarPolicyProvider;1;1
Updater.Mail.Ru;9;1
iFunSoftUpdaterSvc;2;2
dlee_device;1;3
vmicvmsession;7;2.57
PAExec;1;1
w3logsvc;6;1.83
PhoneSvc;13;2.31
WifiSrv;1;1
ashbackuppb;23;4.48
_wfcs;5;4.6
MSICPU_CC;2;4.5
MSIDDR_CC;2;4.5
MSISMB_CC;2;4.5
MSISuperIO_CC;2;4.5
MSICTL_CC;2;4.5
MSICOMM_CC;3;4
MSIClock_CC;2;4.5
XTU3SERVICE;6;4.5
QQRepairFixSVC;2;1
S3Funkey;1;1
ibtsiva.exe;1;1
ChromodoUpdater;1;3
RzSurroundVADStreamingService;2;5
Razer Game Scanner Service;4;3
BsrSvc;1;5
VPNManager;1;5
Lexware_Update_Service;7;3.71
fafqblak;1;1
fsnethoster;5;4.2
GalaxyClientService;3;2
GalaxyCommunication;3;2
ZeroConfigService;3;2.67
MariaDB;1;3
Samsung Printer Dianostics Service;1;4
SamsungUPDUtilSvc;3;4
UsbClientService;1;1
VPNUnlimitedService;5;4.8
SMService;1;3
AbAdminService;2;4.5
AdobeActiveFileMonitor14.0;1;4
akinsofthookinjectionservice;1;5
Sesam User Management Server;1;5
postgresql-9.4-Intelidata;1;5
tonlinedeBrowser7Maintenance;3;4.33
SDR-Radio.com Server;1;3
ASUSWireless;1;5
HP LaserJet Service;3;5
chromoting;12;3.67
Update service;3;3.67
PDF Architect 4;4;1
PDF Architect 4 CrashHandler;2;1
PDF Architect 4 Creator;2;1
OsdService;1;3
ProductAgentService;9;3.33
AVP16.0.1;3;5
esifsvc;4;2.75
ibtsiva;6;3.17
igfxCUIService2.0.0.0;9;4.11
RoxioBurnLauncher;2;3.5
RoxWatch15;1;4
RoxMediaDB15;1;5
valWBFPolicyService;3;4.67
CDPUserSvc_22bbd6;1;1
PStrip64;1;2
MSSQL$MULTIBASECS;1;3
SQLAgent$MULTIBASECS;1;3
rebebicu;1;1
xuhejygu;1;1
todufesi;1;1
lifotugo;1;1
NetTimeSvc;1;4
VeriFaceSrv;2;1
PDF Architect 4 Manager;1;1
mrupdsrv;20;1.4
D293128E;2;1
zigipyro;1;1
UserDataSvc_45a871;1;3
ExpressVpnService;3;4.67
ZarafaUpdaterService.exe;1;4
YandexBrowserService;19;1.68
becwssvr;1;5
AVP17.0.0;7;5
AnyDesk;6;4.33
0099521474140940mcinstcleanup;1;1
Bokvunnu;1;3
EntryProtect;1;5
WindscribeService;7;4.29
2345PinyinSvc;4;0.75
DbxSvc;7;3.29
MSSQL$IWM;1;5
Disc Soft Pro Bus Service;2;2.5
KSDE1.0.0;3;5
AviraUpdaterService;7;3
Sense;8;2.88
mweshieldup;1;0
EL32Service;1;5
backlh;2;1
UserDataSvc_34c80;1;0
OneSyncSvc_47f68;1;1
CDPUserSvc_41285;1;1
PimIndexMaintenanceSvc_41285;1;1
chip1click;20;1.5
DTSAudioSvc;2;4
shpamsvc;15;2.4
wisvc;11;3.18
AviraPhantomVPN;12;3.33
CDPUserSvc_42983;1;1
UserDataSvc_a450d23;1;1
Origin Web Helper Service;10;2.2
25ec3e25fd33a951933b9fd3b77566f2;1;1
ASRockIOMon;1;4
SimpleStarSmartMonitorService;1;1
NAT32;1;2
XLNXService;2;1
UCBrowserSvc;9;1.44
HDDC2017Service;4;4.5
SpeedupService;2;4
MessagingService_68451;1;1
NetControl2Server;1;1
BstHdPlusAndroidSvc;2;3
HitmanPro37Crusader;1;3
NVDisplay.ContainerLocalSystem;25;3.56
CDPUserSvc_33b9f;1;1
QPCore;42;2.57
CDPUserSvc_394f0;1;1
AdvancedSystemCareService10;9;4.22
CDPUserSvc_2daa652;1;3
vsservp;7;4.86
ReimageRealTimeProtector;9;1.89
CDPUserSvc_fa3c8;1;1
CG6Service;6;4
RAMDrivService;1;5
Media Center 20 Service;1;4
NvContainerNetworkService;4;4.5
Archer;2;3
FrameServer;11;3.64
CDPUserSvc_302057;2;2.5
AdobeUpdateService;15;2.2
Solvusoft Suite Service;1;1
revioOfflineDb;1;5
revioOfflineServer;1;5
DragonLoggerService;1;4
RealTimes Desktop Service;1;2
CDPUserSvc_110568;1;1
Tomcat8;1;3
MlMswordSvc;1;4
AppCheck;3;1.67
Sezght;1;1
KuaizipUpdateChecker;2;1
WsDrvInst;3;2
TrueKey;2;2.5
TrueKeyScheduler;2;1
TrueKeyServiceHelper;1;1
TinyWall;3;4.67
PimIndexMaintenanceSvc_1239c36;1;4
OneSyncSvc_1239c36;1;4
EPSON_PM_RPCV4_06;2;3
IObitUnSvr;36;4.47
QiyiService;4;1
QQMicroGameBoxService;1;1
HideIPLaucherService;2;1
UserDataSvc_5ba50;1;3
29b4320247dd499a401f6124038562af;1;1
Realtek87B;1;5
AVG Antivirus;32;2.56
UserDataSvc_26fd0;1;2
RemoteMouseService;3;3.67
Easy Launcher;1;3
360Hvm;1;1
PDF24;7;4.29
CDPUserSvc_147f96a;1;5
Online Manager Service;1;1
uohzyxgu;1;1
WinSnare;1;1
Start10;8;4.88
CDPUserSvc_3ca2d;1;1
UnistoreSvc_3a2b6;1;1
SpyEmrgHealth;2;1
TurboVpnSvc;1;5
CDPUserSvc_55a8f3;1;2
AVMPowerlineService;3;5
CDPUserSvc_2bcc7;1;1
Kitty;2;0
CDPUserSvc_5e4669;1;5
Seagate MobileBackup Service;3;3.67
OneSyncSvc_183fad;1;4
TimeBrokerSvc;9;4.44
UserDataSvc_3af85;1;1
WinSAPSvc;2;0
ABBYY.Licensing.Lingvo.Desktop.16.0;1;5
UserDataSvc_4b3e6;1;1
VcmIAlzMgr;1;2
VzCdbSvc;1;2
VzFw;1;2
VAIO Entertainment TV Device Arbitration Service;1;2
VAIOMediaPlatform-UCLS-AppServer;1;2
VAIOMediaPlatform-UCLS-HTTP;1;2
VAIOMediaPlatform-UCLS-UPnP;1;2
VAIOMediaPlatform-Mobile-Gateway;1;2
VAIOMediaPlatform-IntegratedServer-AppServer;1;2
VAIOMediaPlatform-IntegratedServer-HTTP;1;2
VAIOMediaPlatform-IntegratedServer-UPnP;1;2
QBCFMonitorService;1;2
PACSPTISVR;1;2
RzActionSvc;9;3
Razer Game Manager Service;7;4
TokenBroker;19;1.74
Amazon Assistant Service;6;1.17
CybereasonRansomFree;1;5
fsproflt2;1;2
WpnUserService_761bc;1;1
UserDataSvc_761bc;1;1
wyrieqvp;1;1
ApHidMonitorService;1;1
LSC.Services.SystemService;2;1
wwbizsrv;1;1
MaohaWifiNetPro;1;1
MaohaWifiSvr;1;1
DavidWebBox;1;1
SAUAVSvc;1;1
SystemUsageReportSvc_QUEENCREEK;2;2.5
WpnUserService_34727;1;0
DellDataVault;2;5
WD Backup Drive Helper;1;4
WD Backup Snapshot;1;5
SecurityHealthService;34;2.21
XboxGipSvc;41;1.9
xbgm;14;1.86
NvTelemetryContainer;24;2.33
NvContainerLocalSystem;5;4.4
Marvell PNP Listener;1;5
AdaptiveSleepService;1;3
DSAService;6;3
MySQL57;1;5
tbaseprovisioning;1;2
BNmon;1;3
UnistoreSvc_47756;1;3
DevMgmtService;6;5
UserDataSvc_128362;2;4
UnistoreSvc_128362;1;5
CDPUserSvc_128362;1;5
MpKsl5b6e8ebd;1;1
CliqzMaintenance;1;5
UevAgentService;8;2.63
kbasesrv;1;5
SogouSvc;2;0
AppleAzureSrv;1;4
CDPUserSvc_3d810;2;3
MessagingService_702a408;1;5
MFServer 11.3.4330.196;1;4
MFClient 11.3.4330.196;1;4
MFSetup 11.3.4330.196;1;4
MFIndexingManager 11.3.4330.196;1;4
MFDataExport 11.3.4330.196;1;4
GamingApp_Service;3;4.67
NoxBitService;1;5
SEVPNSERVER;1;5
MyEpson Portal Service;3;3
klvssbrigde64;1;3
WCAssistantService;2;2
UserDataSvc_777bec;1;4
Protect_2345chrome;1;1
BFAssistantSvc_1585225940;1;1
CDPUserSvc_38303;1;4
MessagingService_1334606;1;3
AcronisActiveProtectionService;14;3.43
InstallerService;2;1
FastbootService;3;3.33
CorelCreatorMessages;1;5
TPHDEXLGSVC;1;5
PlexUpdateService;6;4.67
aswbIDSAgent;17;2.82
MouseService;1;5
WiFiPasswordService;1;5
EPSON_PM_RPCV4_05;2;4.5
AppCheckVersion;1;5
MongodbService;1;5
TOSRMService;1;3
Ds3Service;3;4.33
DAEMONSyncService;1;0
HvHost;9;3.56
AntiRansom;1;5
ksu;3;4.33
ycssrv;3;4.33
CLink4Service;4;4.75
Soda PDF 8 CrashHandler;1;5
Soda PDF 8 Creator;1;5
Soda PDF 8 Manager;1;5
RunBooster;1;1
UnistoreSvc_cbb89;2;1
UserDataSvc_cbb89;1;1
iumsvc;3;4.33
WpnUserService_524df5;1;1
RavenDB;1;1
ZoneAlarm ICM Service;2;5
WNDA6200;1;5
DeskScapes8;2;4.5
Launch8;1;5
2e23108205492f0289e3362bdf13a408;2;1
FirebirdServerKROS_20400;1;2
AVP18.0.0;10;4.5
youtrackApache;1;1
anustime;1;5
OracleServiceORCL;1;5
026c26e1666f5f2430c95472964848a6;1;1
bdredline;14;3.43
nsverctl;1;5
PDFescape Desktop Creator;1;1
PDFescape Desktop;1;1
scpbradserv;1;1
AllUserInstallAgent;1;3
MacriumService;8;4.88
Kingsoft_WPS_UpdateService;1;3
FreeStyleLibre MAS Server;1;4
ESRV_SVC_QUEENCREEK;3;3.67
RaMediaServer;1;2
USER_ESRV_SVC_QUEENCREEK;3;1.67
DusmSvc;12;2.42
Heimdal DarkLayer Guard;2;5
Heimdal Uptime Checker;2;5
SEMgrSvc;14;1.14
FirebirdServerProtecInstance;2;4.5
MyPublicWiFiService;2;5
csssrv;3;5
Wms;2;2.5
FoxitPhantomService;1;3
PrintWorkflowUserSvc_52048;1;1
DevicesFlowUserSvc_52048;1;1
InstallService;11;2.18
MessagingService_52048;1;1
WpnUserService_52048;1;1
OneSyncSvc_6d310;1;1
PimIndexMaintenanceSvc_6fe0dbf;1;3
WFDSConMgrSvc;7;3.57
pcmastersvc;2;1
KSDE2.0.0;3;4.67
Disc Soft Ultra Bus Service;6;4.83
Ea3Host;1;1
HipsDaemon;3;3.67
CDPUserSvc_6cd6a;1;1
CDPUserSvc_3c0ba;1;1
MpKslfdabf114;1;1
tomcat6;1;1
qengine;1;5
qupdate;1;5
ASUS Rog Aura Core;1;4
AdvancedSystemCareService11;10;3.3
UFNet;1;5
UFALERTSERVICE;1;0
U8SmsSrv;1;5
MpKslc617b2e0;1;1
UserDataSvc_9b36c;1;5
GamingHotkey_Service;3;4.67
MSI_ActiveX_Service;3;3.67
SkyFontsService;2;4
VeeamEndpointBackupSvc;1;4
13rpjcssqb;1;1
ERPx64Svc;1;5
hmevpnsvc;1;5
OneSyncSvc_2e481;1;1
ShadowFX;1;3
IntelSSTSvc;4;2
SAVService;4;5
SAVAdminService;4;4.75
Sophos AutoUpdate Service;4;4.5
SophosDataRecorderService;2;5
Sophos MCS Agent;3;4.33
CIJSRegister;1;4
WpnUserService_1a245ed;1;1
PwmEWSvc;1;4
WarpJITSvc;5;3.6
AdobeFlashPlayerHash;1;0
SwOffScheduler;1;5
APCPBEAgent;2;3.5
APCPBEServer;1;3
Aqua Computer Service;1;4
HDDSCOff;2;5
AlibabaProtect;12;1.08
CDPUserSvc_b05c7;1;1
WPSService20;1;4
StarMoney 11 OnlineUpdate;5;4
BotkindSyncService;1;1
MacriumImageGuardianService;4;5
OVRService;2;5
Protect_2345Explorer;15;1.27
HuaweiHiSuiteService.exe;4;4
AvmSwitchUsb;2;5
nordvpn-service;9;4.78
CDPUserSvc_41336;1;5
IpOverUsbSvc;2;1
gqtfzjog;1;1
ABBYY.Licensing.FineReader.14.0;2;5
CleanupPSvc;15;3.93
SAService;3;4
camsvc;10;4
UserDataSvc_2c436;1;1
zmu;1;1
com.docker.service;1;5
Cachedrv server;1;5
osrss;13;1.92
kpm_launch_service;7;4.14
MpKsl46e95cdc;1;5
XperiaCompanionService;1;3
QFXUpdateService;1;5
RmSvc;12;1.92
WiseAntiMalwareService;3;3.33
ekrnEpfw;16;3.56
KeyboardFilter;2;5
avgbIDSAgent;4;4.5
AVG Firewall;6;4.83
NativeDesktopMediaService;1;5
OneSyncSvc_271c8;1;4
SamsungCloudPrintSvc;1;4
Samsung Network Fax Server;1;4
0f5fbbf3bdd9c7de49068c3a15af1269;1;1
pjjnswrq;1;0
KvAppService;1;1
MxService;3;2.33
CDPUserSvc_3af66;1;0
eiucpjgr;1;0
NortonSecurity;9;4.11
AssignedAccessManagerSvc;5;4.2
ROMService;1;5
UnistoreSvc_93172;1;1
ZapyaService;2;2
diagsvc;5;2.8
mracsvc;6;2
AviraOptimizerHost;10;3
ElfoService;2;4.5
hvasrv;2;4.5
BdVpnService;7;4.71
Z-VSScopy;2;5
SshdBroker;4;3
ipsecd;1;3
iked;1;3
hpqcaslwmiex;5;3.4
WpnUserService_5abd5;1;1
WpnUserService_47641;1;1
WpcMonSvc;11;3.73
ServiceDevMgmt;1;5
BcastDVRUserService_19f9895;1;1
SharedRealitySvc;6;3
OneSyncSvc_19f9895;1;1
ICEsoundService;6;2
ROGGamingCenterService;1;5
WDMRC;1;5
CDPUserSvc_2593b;1;2
0211551528651018mcinstcleanup;1;1
rtop;3;3
Flash Helper Service;13;1.69
IDLAppServer;1;5
QQPMAndroidServer;1;1
CDPUserSvc_f0dba;1;0
BluetoothUserService_36faa;1;5
DevicesFlowUserSvc_a1ea7a;1;1
DevicePickerUserSvc_a1ea7a;1;1
PimIndexMaintenanceSvc_276e7;1;1
WirelessKB850NotificationService;3;4.33
CaptureService_54aaa;1;1
FoxitReaderService;1;5
MSSQL$INSOFTWARE;1;5
2345PicSvc;4;1.5
STOUtilSvc;1;4
WpnUserService_3037b0f;1;0
ETGMGlcsSrv;1;4
bzserv;3;4.67
aswVmm;1;1
aswStm;1;1
DevicePickerUserSvc_439dd;1;5
PDF Architect 5 Manager;1;1
SgrmBroker;12;2.58
CDPUserSvc_21e62;1;4
OneSyncSvc_21e62;1;4
Sophos MCS Client;2;4
SntpService;2;5
sophossps;1;5
Sophos Web Control Service;2;5
swi_filter;2;4.5
swi_service;2;4.5
WpnUserService_21e62;1;4
BsNet;2;3
BsSentry;2;3
FSFTP;1;1
spectrum;4;3
UnistoreSvc_fbdbb;1;5
CsrBtOBEXService;1;0
CSRBtAudioService;1;5
VSStandardCollectorService140;1;5
VSStandardCollectorService150;2;4.5
avastm;4;2.75
avast;4;3.75
PDF Architect 5 Creator;1;4
AVP19.0.0;7;4.43
perceptionsimulation;3;2.67
PimIndexMaintenanceSvc_39210;1;0
DisplayEnhancementService;7;2.71
UnistoreSvc_39210;1;1
UnistoreSvc_13f94e4;1;4
tscmon;2;0.5
AvastWscReporter;11;1.82
WpnUserService_477a0;1;1
MicrosoftDynamicsNavServer$DynamicsNAV100;1;5
MicrosoftDynamicsNavServer$DynamicsNAV90;1;5
BsHelper;1;2
BsNetworkScanner;1;5
Ext2Srv;1;4
QcomWlanSrv;1;5
360AntiHijack;1;1
DeveloperToolsService;4;4
IpxlatCfgSvc;4;4.25
OneSyncSvc_1fa9c;1;5
KSDE3.0.0;1;5
BTAGService;13;3.77
ZTgzZDVjYjA3ZjJmMzd;1;3
ABBYY.Licensing.FineReader.Corporate.12.0;1;5
PrintWorkflowUserSvc_3703f75;1;1
WpnUserService_3703f75;1;0
OneSyncSvc_3703f75;1;0
CDPUserSvc_3703f75;2;0
UnistoreSvc_3703f75;2;0
UserDataSvc_3703f75;1;1
PimIndexMaintenanceSvc_3703f75;1;0
BDAuxSrv;8;3.38
wlpasvc;4;4.25
CDPUserSvc_662aa9c;1;4
UserDataSvc_662aa9c;1;4
UnistoreSvc_662aa9c;1;4
MySQL80;1;5
atillk64;1;3
AscensiaDiabetesCareService;1;5
UnistoreSvc_30c6f;1;3
CorsairSSDToolBox;1;4
HaoZipSvc;1;1
OneSyncSvc_3b239;1;4
CaptureService_33291;1;5
AGMService;9;2.89
ecoDMS Server 18.09;1;5
ecodmspsql-10;1;5
MessagingService_2c2ed;1;1
UnistoreSvc_3e2c5;1;5
UnistoreSvc_4cfea;3;4.33
BthAvctpSvc;9;4.22
UserDataSvc_4cfea;2;3.5
CDPUserSvc_4cfea;3;4
BcastDVRUserService_4cfea;2;4
WaaSMedicSvc;15;2.6
LxpSvc;6;4.17
WpnUserService_4cfea;1;5
PushToInstall;5;3.8
VacSvc;4;2.5
OneSyncSvc_4cfea;1;5
PrintWorkflowUserSvc_4cfea;3;5
ssh-agent;7;4
NaturalAuthentication;7;4.57
MSIREGISTER_MR;1;5
MessagingService_4cfea;1;5
PimIndexMaintenanceSvc_4cfea;1;5
BluetoothUserService_4cfea;3;5
DevicePickerUserSvc_4cfea;2;5
DevicesFlowUserSvc_4cfea;1;5
GraphicsPerfSvc;5;3.8
AdvancedSystemCareService12;16;3.94
klupd_klif_klark_C5369F0B;1;1
klupd_klif_mark_4A216FB1;1;1
klupd_klif_arkmon_540FA9FD;1;1
ParagonLinuxFSMounter;2;5
GfK SE Reporting Service;1;5
GfK SE NetworkMeter;1;5
GfK SE InstallUpdate;1;5
JumpConnect;1;5
McAPExe;11;2.36
0043811542623746mcinstcleanup;1;1
BDProtSrv;7;3
OneSyncSvc_5fb5b9;1;3
MagentaCLOUDMaintenanceService;3;5
UserDataSvc_6376cdd;1;1
UserDataSvc_48e22;1;1
UserDataSvc_bd871;1;4
ConsentUxUserSvc_47683;1;3
DevicesFlowUserSvc_47683;1;3
PDF Architect 6 Creator;1;5
PDF Architect 6;1;5
JME Keyboard;2;5
WmcCdsLs;1;4
WmcCds;1;3
ProtonVPN Service;4;4.5
tpcexdccs;1;5
TC2Service;1;5
CDPUserSvc_15a9e6;1;0
CDPUserSvc_604b7;1;3
CxAudioSvc;2;4.5
HP Comm Recover;4;3.75
FLCDLOCK;2;5
HotKeyServiceUWP;2;4.5
LanWlanWwanSwitchingServiceUWP;2;5
IntelAudioService;3;4.67
cplspcon;4;2.75
Intel(R) TPM Provisioning Service;3;3.67
IPQService;1;4
isesrv;2;2.5
LxssManager;3;4
AppVClient;4;4.5
OneSyncSvc_604b7;1;5
WpnUserService_604b7;1;4
HgClientService;2;2.5
hns;7;1.71
nvagent;4;1.75
vmcompute;4;1.5
CmService;3;4.67
WManSvc;4;2.5
BluetoothUserService_604b7;1;5
BcastDVRUserService_604b7;1;1
tmInstall;1;5
UnistoreSvc_48417f8;1;2
UserDataSvc_48417f8;1;2
CG7Service;4;4.75
ZjA4NTlkYzc0YzdkMmI1;1;1
QMEmulatorService;3;2.67
WinQuic;16;2.06
SlimWareServices;1;5
SlimService;1;5
BluetoothUserService_8e8a6;1;5
ShMonitor;1;1
CylanceSvc;3;4.33
ADATA ToolBox Service;1;5
SessionSvc;1;1
PCAutoPowerOnService;1;5
Heimdal Client Host;1;5
UserDataSvc_47a5bdc;1;1
StarMoney 10 OnlineUpdate;1;5
CaptureService_56243;1;5
MEmusvc;2;3
WLMS;1;5
OpenVPNServiceLegacy;2;3
OpenVPNServiceInteractive;2;3
DialogFilter;1;1
SU10Guard;3;4.67
BcastDVRUserService_5d6c8;1;2
MBAMIService;2;3
eScan Monitor Service;1;3
UnistoreSvc_20c40;1;1
klvssbridge64_19.0.0;2;3
OGQyOWY4MzExM;1;1
OneSyncSvc_3d3f3;1;1
aswHwid;1;1
Seed4.Me Service;4;3.75
HnGSteamService;1;4
nsWscSvc;4;3
BargainLabEXJ;1;1
DolbyDAXAPI;3;5
MessagingService_48088;1;1
PrivateInternetAccessService;2;5
WpnUserService_357c6;1;4
NvtlService;1;3
WebManagement;4;5
CooCareServiceStarsoftcommeservices;1;5
SGSCenter;1;4
CDPUserSvc_8b047;1;1
WpnUserService_8b047;1;1
StarMoney 11 Deluxe OnlineUpdate;1;4
Wallpaper Engine Service;13;4.92
hvsics;2;5
Synology Active Backup for Business Agent;2;4.5
StarMoney 12 Deluxe OnlineUpdate;2;4.5
NeroBackItUpBackgroundService2019;1;2
eXpert PDF 11;1;5
sedsvc;3;4.33
AnviCsbSvc;1;5
GoogleChromeElevationService;12;3.33
PDF Architect 6 Update Service;1;3
ByteFenceService;3;2.33
Surfshark.Service.exe;3;4.67
CDPUserSvc_291e4;1;1
ARPApplicationService;2;5
Intel(R) Security Assist;1;5
WISOMeinGeld365ProfessionalUpdatedienst;1;0
Lo2ClntSvc;1;5
QwebService;1;3
HRWSCCtrl;1;5
Starter Check;1;1
OneSyncSvc_2dff1;1;2
FlingService;1;4
HCloverService;1;5
CDPUserSvc_440fb;1;0
TroubleshootingSvc;11;2.91
0222571556175607mcinstcleanup;1;3
cbdhsvc_25c1f;1;5
aim_LSService;2;4.5
SSDkeeper;1;5
mobile_backup_server;5;2.8
mobile_backup_status_server;5;2.8
GarenaPlatform;2;5
BluetoothUserService_a69df;1;5
OneSyncSvc_79962;1;1
CDPUserSvc_79962;1;1
WpnUserService_79962;1;1
ZmU0ZGZhNDhjZmVlNzJh;1;1
xTendSoftAPService;3;1
BcastDVRUserService_2b81b;1;5
GiftBox.Service;1;1
ALL-INKL.COM WebDisk;1;5
OneSyncSvc_3afb7;1;1
TDSNetSetup;1;1
Behavior Detection System;1;3
SegurazoIC;12;1.58
THXService;1;5
CCDMonitorService;1;1
heCAF;1;5
CDPUserSvc_2c285;1;1
BluetoothUserService_7738c;1;1
CaptureService_7738c;1;1
ConsentUxUserSvc_7738c;1;1
DevicePickerUserSvc_7738c;1;1
DevicesFlowUserSvc_7738c;1;1
BcastDVRUserService_7738c;1;1
MessagingService_7738c;1;1
PimIndexMaintenanceSvc_bc43c;1;1
FA_Scheduler;1;1
Main Service;2;1
AarSvc_1d99e80;1;1
McAfee WebAdvisor;4;2.25
Zoolz 2 Service;1;5
PEFService;8;2.38
McAWFwk;6;1.33
mccspsvc;5;1.8
ModuleCoreService;2;1
cbdhsvc_5a3c3;1;1
DevicePickerUserSvc_5a3c3;1;1
BcastDVRUserService_518836;1;1
cpriosvc;1;5
CanonAccountingManagerService;1;4
AdskLicensingService;4;3.25
ttdmx6firesvc;1;5
OneSyncSvc_46210;1;2
UserDataSvc_46351;1;5
AVP20.0;4;4
OneSyncSvc_5dd22;1;1
PimIndexMaintenanceSvc_5dd22;1;1
PrintWorkflowUserSvc_5dd22;1;1
WpnUserService_5dd22;1;1
AarSvc_5dd22;1;1
Polygen;2;1
AarSvc_25a23;1;1
agent2;1;1
ConsentUxUserSvc_49412;1;3
MicrosoftEdgeDevElevationService;2;5
Soda PDF Desktop 11 Update Service;1;1
Soda PDF Desktop 11 Creator;1;1
Soda PDF Desktop 11;2;1.5
xrdd.exe;5;4.8
uncheater_bgl;2;5
SegurazoSvc;9;2
NahimicService;19;1.68
Tib Mounter Service;3;4.33
PowerPanel Personal Service;2;5
PowerPanel Personal Service Monitor;2;5
pgt_svc;1;1
MORPHO_RD_Service;1;5
MSO_SpUsb_Service;1;5
ACCSvc;3;4.33
UserDataSvc_3d362;2;3.5
DGPNPSEV;3;1
LenovoSmartConnectService;1;4
CaptureService_3f340;1;1
UserDataSvc_111853;1;1
UnistoreSvc_111853;1;1
PrintWorkflowUserSvc_13ce5fc;1;5
dsNcService;1;5
AntivirProtectedService;5;2.8
Avira.HomeGuard;2;4
AESMService;3;3.33
EBC Client;1;5
MBAMInstallerService;3;2
AdvancedSystemCareService13;6;4.67
ArmouryCrateService;6;4.17
BluetoothUserService_4c043;1;1
HpTouchpointAnalyticsService;7;2.57
HPAppHelperCap;6;3.17
HPNetworkCap;4;2.5
HPOmenCap;2;3
HPSysInfoCap;8;3.25
ZA NET ICM Service;3;3
Killer Network Service;4;3
AarSvc_8014b;3;5
DeviceAssociationBrokerSvc_8014b;3;4.67
DevicePickerUserSvc_8014b;1;5
DevicesFlowUserSvc_8014b;1;5
Http_analyzer_v7_netfilter;2;5
ParagonMounter;3;5
QSetSchedulerService;3;4.67
QSetUpdateService;2;4.5
Intel(R) SUR QC SAM;3;4.33
sshd;2;5
CDPUserSvc_8014b;2;0
DispBrokerDesktopSvc;9;2.44
WmsRepair;1;5
cbdhsvc_8014b;1;5
WpnUserService_8014b;2;0
BcastDVRUserService_8014b;2;5
LxssManagerUser_8014b;1;5
CaptureService_8014b;1;5
ConsentUxUserSvc_8014b;1;5
CredentialEnrollmentManagerUserSvc_8014b;1;5
debugregsvc;4;3.25
OneSyncSvc_40dcf;1;5
paltalk_update_service;1;5
CorsairService;2;3
CaptureService_3f4bd;1;4
BluetoothUserService_14686dc;1;2
HiDriveMaintenanceService;1;5
USBAppControl;1;5
NIHostIntegrationAgent;1;3
Simraceway Update Service;1;2
AfVpnService;1;5
PimIndexMaintenanceSvc_7aa00;1;5
OneSyncSvc_7aa00;1;5
ShutdownService;1;2
UserDataSvc_7aa00;1;3
2345SafeCenterSvc;23;1.35
WinZip Smart Monitor Service;1;2
AarSvc_110262;1;1
AarSvc_1577183;1;5
nsmService;1;5
CDPUserSvc_48ed7;1;1
Soda PDF Desktop 10;1;4
ALYac_RTSrv;1;1
ALYac_UpdSrv;1;1
ALYac_WSSrv;1;1
CleanMyPCService;2;5
PrivateVPN Daemon;1;5
LxssManagerUser_15e507;1;1
PimIndexMaintenanceSvc_53197;1;1
UserDataSvc_53197;1;1
AarSvc_489c5;1;1
WpnUserService_6909005;1;1
AvastSecureBrowserElevationService;3;3
McAfeeDLPAgentService;2;1
Elasticsearch;1;1
